order_id,order_date,customer_id,product_id,quantity,unit_price,unit_cost,discount_pct,total_amount,ship_state,order_status
ORD-04223,2025-02-25 19:18:00,CUST-0244,PROD-0004,2,314.05,192.91,0.15,533.88,Washington,Completed
ORD-03010,2025-02-26 08:21:00,CUST-0213,PROD-0019,1,176.11,118.89,0.0,176.11,California,Completed
ORD-04167,2025-02-26 08:22:00,CUST-0033,PROD-0028,1,189.61,142.03,0.0,189.61,Minnesota,Completed
ORD-04167,2025-02-26 08:22:00,CUST-0033,PROD-0021,1,291.9,164.19,0.0,291.9,Minnesota,Completed
ORD-04167,2025-02-26 08:22:00,CUST-0033,PROD-0016,2,77.47,29.69,0.0,154.94,Minnesota,Completed
ORD-04081,2025-02-26 08:35:00,CUST-0176,PROD-0004,1,314.05,192.91,0.0,314.05,Ohio,Returned
ORD-05352,2025-02-26 10:01:00,CUST-0093,PROD-0017,4,144.94,73.45,0.1,521.78,California,Completed
ORD-01371,2025-02-26 10:16:00,CUST-0183,PROD-0024,1,180.37,77.96,0.0,180.37,Illinois,Returned
ORD-01371,2025-02-26 10:16:00,CUST-0183,PROD-0037,1,114.9,78.03,0.0,114.9,Illinois,Returned
ORD-05482,2025-02-26 11:35:00,CUST-0032,PROD-0004,4,314.05,192.91,0.0,1256.2,South Carolina,Completed
ORD-04320,2025-02-26 12:14:00,CUST-0091,PROD-0021,1,291.9,164.19,0.0,291.9,Arizona,Completed
ORD-02663,2025-02-26 12:18:00,CUST-0249,PROD-0021,1,291.9,164.19,0.0,291.9,Virginia,Completed
ORD-02663,2025-02-26 12:18:00,CUST-0249,PROD-0004,1,314.05,192.91,0.0,314.05,Virginia,Completed
ORD-02663,2025-02-26 12:18:00,CUST-0249,PROD-0039,1,22.26,12.69,0.0,22.26,Virginia,Completed
ORD-00142,2025-02-26 12:44:00,CUST-0017,PROD-0021,1,291.9,164.19,0.0,291.9,Illinois,Completed
ORD-00142,2025-02-26 12:44:00,CUST-0017,PROD-0043,1,345.79,208.67,0.0,345.79,Illinois,Completed
ORD-00964,2025-02-26 13:01:00,CUST-0204,PROD-0040,2,437.14,196.78,0.1,786.85,Texas,Completed
ORD-04504,2025-02-26 14:51:00,CUST-0046,PROD-0016,1,77.47,29.69,0.0,77.47,New York,Completed
ORD-04722,2025-02-26 15:12:00,CUST-0019,PROD-0021,1,291.9,164.19,0.0,291.9,California,Completed
ORD-04548,2025-02-26 17:03:00,CUST-0092,PROD-0041,3,406.06,218.23,0.15,1035.45,Wisconsin,Completed
ORD-01572,2025-02-26 19:41:00,CUST-0008,PROD-0002,2,155.19,101.17,0.05,294.86,California,Cancelled
ORD-01743,2025-02-27 08:11:00,CUST-0148,PROD-0007,2,524.41,207.04,0.0,1048.82,Indiana,Completed
ORD-01743,2025-02-27 08:11:00,CUST-0148,PROD-0028,1,189.61,142.03,0.05,180.13,Indiana,Completed
ORD-00271,2025-02-27 08:15:00,CUST-0163,PROD-0038,2,365.58,150.47,0.05,694.6,Florida,Completed
ORD-00609,2025-02-27 09:00:00,CUST-0046,PROD-0016,1,77.47,29.69,0.0,77.47,New York,Completed
ORD-00609,2025-02-27 09:00:00,CUST-0046,PROD-0040,2,437.14,196.78,0.05,830.57,New York,Completed
ORD-04778,2025-02-27 10:18:00,CUST-0078,PROD-0021,1,291.9,164.19,0.0,291.9,Arizona,Completed
ORD-03535,2025-02-27 10:52:00,CUST-0030,PROD-0004,1,314.05,192.91,0.15,266.94,Illinois,Completed
ORD-03535,2025-02-27 10:52:00,CUST-0030,PROD-0021,1,291.9,164.19,0.0,291.9,Illinois,Completed
ORD-02682,2025-02-27 12:06:00,CUST-0035,PROD-0039,2,22.26,12.69,0.0,44.52,Texas,Completed
ORD-02484,2025-02-27 12:23:00,CUST-0196,PROD-0041,1,406.06,218.23,0.0,406.06,California,Completed
ORD-01241,2025-02-27 12:52:00,CUST-0179,PROD-0039,2,22.26,12.69,0.0,44.52,New York,Completed
ORD-01241,2025-02-27 12:52:00,CUST-0179,PROD-0015,1,79.53,58.69,0.0,79.53,New York,Completed
ORD-00225,2025-02-27 16:19:00,CUST-0181,PROD-0022,2,96.98,37.02,0.0,193.96,Maryland,Completed
ORD-04647,2025-02-27 19:13:00,CUST-0092,PROD-0016,1,77.47,29.69,0.15,65.85,Wisconsin,Completed
ORD-04647,2025-02-27 19:13:00,CUST-0092,PROD-0038,1,365.58,150.47,0.2,292.46,Wisconsin,Completed
ORD-00822,2025-02-28 09:05:00,CUST-0210,PROD-0039,1,22.26,12.69,0.0,22.26,Georgia,Cancelled
ORD-00822,2025-02-28 09:05:00,CUST-0210,PROD-0016,1,77.47,29.69,0.0,77.47,Georgia,Cancelled
ORD-02416,2025-02-28 09:06:00,CUST-0128,PROD-0004,2,314.05,192.91,0.05,596.7,Georgia,Completed
ORD-01398,2025-02-28 09:17:00,CUST-0184,PROD-0010,1,208.1,119.9,0.0,208.1,Wisconsin,Completed
ORD-03477,2025-02-28 09:43:00,CUST-0016,PROD-0016,2,77.47,29.69,0.0,154.94,Ohio,Completed
ORD-01360,2025-02-28 09:55:00,CUST-0182,PROD-0039,1,22.26,12.69,0.0,22.26,Florida,Completed
ORD-04244,2025-02-28 10:21:00,CUST-0046,PROD-0012,1,376.34,209.69,0.0,376.34,New York,Completed
ORD-01408,2025-02-28 10:24:00,CUST-0006,PROD-0019,1,176.11,118.89,0.0,176.11,Virginia,Returned
ORD-03238,2025-02-28 11:10:00,CUST-0028,PROD-0021,1,291.9,164.19,0.0,291.9,New York,Completed
ORD-02698,2025-02-28 11:38:00,CUST-0184,PROD-0021,1,291.9,164.19,0.0,291.9,Wisconsin,Returned
ORD-02698,2025-02-28 11:38:00,CUST-0184,PROD-0017,2,144.94,73.45,0.0,289.88,Wisconsin,Returned
ORD-02265,2025-02-28 11:59:00,CUST-0247,PROD-0043,4,345.79,208.67,0.0,1383.16,Georgia,Completed
ORD-01100,2025-02-28 12:04:00,CUST-0133,PROD-0021,1,291.9,164.19,0.0,291.9,Georgia,Completed
ORD-05449,2025-02-28 12:44:00,CUST-0231,PROD-0029,1,342.78,218.57,0.1,308.5,Washington,Completed
ORD-02614,2025-02-28 14:42:00,CUST-0121,PROD-0016,3,77.47,29.69,0.0,232.41,Michigan,Completed
ORD-01270,2025-02-28 17:28:00,CUST-0157,PROD-0025,1,308.03,138.51,0.0,308.03,New York,Completed
ORD-01270,2025-02-28 17:28:00,CUST-0157,PROD-0016,2,77.47,29.69,0.0,154.94,New York,Completed
ORD-01270,2025-02-28 17:28:00,CUST-0157,PROD-0024,1,180.37,77.96,0.0,180.37,New York,Completed
ORD-03366,2025-02-28 18:53:00,CUST-0092,PROD-0039,1,22.26,12.69,0.0,22.26,Missouri,Completed
ORD-04945,2025-02-28 19:30:00,CUST-0038,PROD-0015,2,79.53,58.69,0.05,151.11,Illinois,Completed
ORD-05546,2025-03-01 08:47:00,CUST-0164,PROD-0004,1,314.05,192.91,0.0,314.05,Ohio,Completed
ORD-05546,2025-03-01 08:47:00,CUST-0164,PROD-0022,1,96.98,37.02,0.0,96.98,Ohio,Completed
ORD-01823,2025-03-01 09:25:00,CUST-0077,PROD-0040,1,437.14,196.78,0.0,437.14,California,Returned
ORD-02680,2025-03-01 09:27:00,CUST-0240,PROD-0021,1,291.9,164.19,0.0,291.9,New York,Completed
ORD-02680,2025-03-01 09:27:00,CUST-0240,PROD-0016,1,77.47,29.69,0.1,69.72,New York,Completed
ORD-05757,2025-03-01 10:14:00,CUST-0198,PROD-0032,4,237.12,140.57,0.0,948.48,Florida,Completed
ORD-03899,2025-03-01 10:29:00,CUST-0029,PROD-0016,1,77.47,29.69,0.0,77.47,Florida,Completed
ORD-02466,2025-03-01 10:59:00,CUST-0102,PROD-0016,1,77.47,29.69,0.0,77.47,Washington,Completed
ORD-00179,2025-03-01 11:02:00,CUST-0166,PROD-0028,1,189.61,142.03,0.0,189.61,Pennsylvania,Completed
ORD-00179,2025-03-01 11:02:00,CUST-0166,PROD-0016,1,77.47,29.69,0.0,77.47,Pennsylvania,Completed
ORD-00179,2025-03-01 11:02:00,CUST-0166,PROD-0021,1,291.9,164.19,0.0,291.9,Pennsylvania,Completed
ORD-04060,2025-03-01 11:21:00,CUST-0054,PROD-0043,1,345.79,208.67,0.1,311.21,Texas,Completed
ORD-03768,2025-03-01 13:42:00,CUST-0141,PROD-0028,1,189.61,142.03,0.0,189.61,Wisconsin,Completed
ORD-02747,2025-03-01 15:21:00,CUST-0183,PROD-0021,2,291.9,164.19,0.0,583.8,Illinois,Completed
ORD-04672,2025-03-01 16:02:00,CUST-0144,PROD-0016,2,77.47,29.69,0.0,154.94,Texas,Returned
ORD-05380,2025-03-01 17:04:00,CUST-0174,PROD-0028,3,189.61,142.03,0.0,568.83,Missouri,Completed
ORD-05380,2025-03-01 17:04:00,CUST-0174,PROD-0038,1,365.58,150.47,0.0,365.58,Missouri,Completed
ORD-00641,2025-03-02 09:18:00,CUST-0036,PROD-0028,1,189.61,142.03,0.0,189.61,Ohio,Completed
ORD-03651,2025-03-02 09:33:00,CUST-0091,PROD-0009,1,204.37,109.97,0.0,204.37,Arizona,Returned
ORD-03360,2025-03-02 10:39:00,CUST-0055,PROD-0043,1,345.79,208.67,0.0,345.79,North Carolina,Cancelled
ORD-04771,2025-03-02 12:14:00,CUST-0148,PROD-0022,1,96.98,37.02,0.0,96.98,Texas,Returned
ORD-04771,2025-03-02 12:14:00,CUST-0148,PROD-0016,3,77.47,29.69,0.1,209.17,Texas,Returned
ORD-04979,2025-03-02 12:34:00,CUST-0109,PROD-0028,2,189.61,142.03,0.15,322.34,Massachusetts,Completed
ORD-05364,2025-03-02 12:43:00,CUST-0234,PROD-0004,1,314.05,192.91,0.0,314.05,Florida,Cancelled
ORD-02191,2025-03-02 14:31:00,CUST-0060,PROD-0043,2,345.79,208.67,0.0,691.58,Colorado,Returned
ORD-00860,2025-03-02 15:08:00,CUST-0237,PROD-0039,2,22.26,12.69,0.0,44.52,Texas,Completed
ORD-04721,2025-03-02 15:18:00,CUST-0067,PROD-0024,1,180.37,77.96,,180.37,Indiana,Completed
ORD-01610,2025-03-02 18:04:00,CUST-0197,PROD-0043,1,345.79,208.67,0.0,345.79,Michigan,Completed
ORD-00818,2025-03-02 18:35:00,CUST-0151,PROD-0016,1,77.47,29.69,0.0,77.47,North Carolina,Completed
ORD-02539,2025-03-03 10:14:00,CUST-0218,PROD-0025,1,308.03,138.51,0.0,308.03,Ohio,Completed
ORD-02053,2025-03-03 11:12:00,CUST-0101,PROD-0038,1,365.58,150.47,0.0,365.58,New Jersey,Returned
ORD-05418,2025-03-03 11:44:00,CUST-0237,PROD-0043,1,345.79,208.67,0.05,328.5,Texas,Completed
ORD-00785,2025-03-03 14:02:00,CUST-0082,PROD-0005,2,182.37,118.66,0.0,364.74,California,Completed
ORD-00785,2025-03-03 14:02:00,CUST-0082,PROD-0017,1,144.94,73.45,0.0,144.94,California,Completed
ORD-02072,2025-03-03 14:20:00,CUST-0203,PROD-0021,1,291.9,164.19,0.0,291.9,Colorado,Completed
ORD-02072,2025-03-03 14:20:00,CUST-0203,PROD-0016,1,77.47,29.69,0.0,77.47,Colorado,Completed
ORD-02169,2025-03-03 16:25:00,CUST-0028,PROD-0043,1,345.79,208.67,0.15,293.92,New York,Completed
ORD-02169,2025-03-03 16:25:00,CUST-0028,PROD-0010,1,208.1,119.9,0.0,208.1,New York,Completed
ORD-00492,2025-03-03 17:12:00,CUST-0028,PROD-0037,2,114.9,78.03,0.1,206.82,New York,Completed
ORD-01981,2025-03-03 17:21:00,CUST-0044,PROD-0004,2,314.05,192.91,0.0,628.1,Pennsylvania,Completed
ORD-04263,2025-03-03 18:06:00,CUST-0061,PROD-0039,1,22.26,12.69,0.0,22.26,California,Completed
ORD-02104,2025-03-03 19:07:00,CUST-0207,PROD-0016,1,77.47,29.69,0.0,77.47,Ohio,Completed
ORD-02104,2025-03-03 19:07:00,CUST-0207,PROD-0015,1,79.53,58.69,0.0,79.53,Ohio,Completed
ORD-02104,2025-03-03 19:07:00,CUST-0207,PROD-0039,1,22.26,12.69,0.1,20.03,Ohio,Completed
ORD-01354,2025-03-03 19:18:00,CUST-0233,PROD-0021,1,291.9,164.19,0.0,291.9,Texas,Returned
ORD-01354,2025-03-03 19:18:00,CUST-0233,PROD-0039,2,22.26,12.69,0.0,44.52,Texas,Returned
ORD-01256,2025-03-04 08:26:00,CUST-0025,PROD-0021,1,291.9,164.19,0.0,291.9,Michigan,Completed
ORD-01008,2025-03-04 08:53:00,CUST-0077,PROD-0028,2,189.61,142.03,0.05,360.26,California,Completed
ORD-05321,2025-03-04 09:18:00,CUST-0219,PROD-0004,2,314.05,192.91,0.0,628.1,Missouri,Returned
ORD-05321,2025-03-04 09:18:00,CUST-0219,PROD-0021,1,291.9,164.19,0.0,291.9,Missouri,Returned
ORD-01286,2025-03-04 10:03:00,CUST-0082,PROD-0021,1,291.9,164.19,0.0,291.9,California,Cancelled
ORD-02236,2025-03-04 13:45:00,CUST-0113,PROD-0043,3,345.79,208.67,0.05,985.5,California,Returned
ORD-03487,2025-03-04 14:14:00,CUST-0165,PROD-0024,2,180.37,77.96,0.05,342.7,New York,Completed
ORD-04689,2025-03-04 16:04:00,CUST-0239,PROD-0043,1,345.79,208.67,0.0,345.79,Texas,Cancelled
ORD-00056,2025-03-04 17:22:00,CUST-0090,PROD-0004,2,314.05,192.91,0.0,628.1,California,Completed
ORD-05084,2025-03-04 18:05:00,CUST-0115,PROD-0007,1,524.41,207.04,0.0,524.41,Colorado,Completed
ORD-00921,2025-03-04 18:36:00,CUST-0231,PROD-0021,1,291.9,164.19,0.2,233.52,Washington,Cancelled
ORD-00524,2025-03-04 18:57:00,CUST-0228,PROD-0043,1,345.79,208.67,0.0,345.79,Texas,Cancelled
ORD-04008,2025-03-04 19:33:00,CUST-0041,PROD-0038,1,365.58,150.47,0.0,365.58,Pennsylvania,Completed
ORD-02488,2025-03-05 08:07:00,CUST-0098,PROD-0005,3,182.37,118.66,0.0,547.11,North Carolina,Completed
ORD-05952,2025-03-05 09:16:00,CUST-0184,PROD-0039,1,22.26,12.69,0.0,22.26,Wisconsin,Completed
ORD-02549,2025-03-05 10:11:00,CUST-0113,PROD-0041,1,406.06,218.23,0.0,406.06,California,Completed
ORD-01712,2025-03-05 10:23:00,CUST-0101,PROD-0004,1,314.05,192.91,0.0,314.05,New Jersey,Completed
ORD-01712,2025-03-05 10:23:00,CUST-0101,PROD-0043,1,345.79,208.67,0.0,345.79,New Jersey,Completed
ORD-01391,2025-03-05 11:18:00,CUST-0115,PROD-0016,1,77.47,29.69,0.05,73.6,Colorado,Completed
ORD-01391,2025-03-05 11:18:00,CUST-0115,PROD-0021,2,291.9,164.19,0.0,583.8,Colorado,Completed
ORD-00759,2025-03-05 11:49:00,CUST-0242,PROD-0016,1,77.47,29.69,0.0,77.47,Oregon,Completed
ORD-02011,2025-03-05 11:53:00,CUST-0112,PROD-0028,2,189.61,142.03,0.1,341.3,Texas,Completed
ORD-01107,2025-03-05 13:19:00,CUST-0152,PROD-0016,3,77.47,29.69,0.0,232.41,California,Returned
ORD-01107,2025-03-05 13:19:00,CUST-0152,PROD-0041,1,406.06,218.23,0.0,406.06,California,Returned
ORD-03315,2025-03-05 14:02:00,CUST-0011,PROD-0004,1,314.05,192.91,0.0,314.05,Texas,Completed
ORD-00055,2025-03-05 15:04:00,CUST-0074,PROD-0043,1,345.79,208.67,0.2,276.63,Indiana,Completed
ORD-03060,2025-03-05 16:10:00,CUST-0168,PROD-0004,1,314.05,192.91,0.0,314.05,Arizona,Cancelled
ORD-04299,2025-03-05 19:14:00,CUST-0203,PROD-0024,1,180.37,77.96,0.0,180.37,Colorado,Completed
ORD-04086,2025-03-06 09:36:00,CUST-0102,PROD-0028,2,189.61,142.03,0.0,379.22,Washington,Completed
ORD-03083,2025-03-06 11:36:00,CUST-0099,PROD-0040,2,437.14,196.78,0.0,874.28,New York,Completed
ORD-01817,2025-03-06 12:54:00,CUST-0188,PROD-0015,1,79.53,58.69,0.0,79.53,New York,Completed
ORD-01817,2025-03-06 12:54:00,CUST-0188,PROD-0004,1,314.05,192.91,0.0,314.05,New York,Completed
ORD-03971,2025-03-06 15:44:00,CUST-0195,PROD-0016,1,77.47,29.69,0.05,73.6,California,Completed
ORD-01559,2025-03-06 17:29:00,CUST-0226,PROD-0043,1,345.79,208.67,0.1,311.21,Pennsylvania,Cancelled
ORD-01559,2025-03-06 17:29:00,CUST-0226,PROD-0040,1,437.14,196.78,0.0,437.14,Pennsylvania,Cancelled
ORD-01111,2025-03-06 19:57:00,CUST-0188,PROD-0004,2,314.05,192.91,0.0,628.1,New York,Returned
ORD-03554,2025-03-07 08:42:00,CUST-0248,PROD-0016,1,77.47,29.69,0.05,73.6,Texas,Completed
ORD-03554,2025-03-07 08:42:00,CUST-0248,PROD-0039,2,22.26,12.69,0.0,44.52,Texas,Completed
ORD-01117,2025-03-07 09:07:00,CUST-0237,PROD-0021,1,291.9,164.19,0.05,277.3,Texas,Returned
ORD-03525,2025-03-07 09:21:00,CUST-0237,PROD-0039,1,22.26,12.69,0.1,20.03,Texas,Returned
ORD-01121,2025-03-07 11:04:00,CUST-0250,PROD-0039,4,22.26,12.69,0.2,71.23,Washington,Cancelled
ORD-02789,2025-03-07 11:42:00,CUST-0051,PROD-0016,1,77.47,29.69,0.1,69.72,Texas,Completed
ORD-02789,2025-03-07 11:42:00,CUST-0051,PROD-0004,2,314.05,192.91,0.0,628.1,Texas,Completed
ORD-05249,2025-03-07 12:36:00,CUST-0211,PROD-0004,2,314.05,192.91,0.0,628.1,Arizona,Completed
ORD-00684,2025-03-07 16:20:00,CUST-0149,PROD-0043,1,345.79,208.67,0.0,345.79,New York,Completed
ORD-00684,2025-03-07 16:20:00,CUST-0149,PROD-0016,1,77.47,29.69,0.0,77.47,New York,Completed
ORD-04596,2025-03-07 17:22:00,CUST-0146,PROD-0025,2,308.03,138.51,0.0,616.06,Texas,Returned
ORD-04657,2025-03-07 17:55:00,CUST-0139,PROD-0039,1,22.26,12.69,0.05,21.15,California,Completed
ORD-04657,2025-03-07 17:55:00,CUST-0139,PROD-0004,1,314.05,192.91,0.15,266.94,California,Completed
ORD-00807,2025-03-07 18:36:00,CUST-0041,PROD-0005,1,182.37,118.66,0.05,173.25,Texas,Completed
ORD-01768,2025-03-07 19:26:00,CUST-0190,PROD-0005,4,182.37,118.66,0.0,729.48,Illinois,Completed
ORD-00581,2025-03-08 12:37:00,CUST-0032,PROD-0022,3,96.98,37.02,0.2,232.75,Florida,Cancelled
ORD-03468,2025-03-08 12:47:00,CUST-0038,PROD-0043,1,345.79,208.67,0.0,345.79,Illinois,Completed
ORD-03468,2025-03-08 12:47:00,CUST-0038,PROD-0017,1,144.94,73.45,0.0,144.94,Illinois,Completed
ORD-01220,2025-03-08 14:24:00,CUST-0005,PROD-0016,1,77.47,29.69,0.05,73.6,Pennsylvania,Completed
ORD-04763,2025-03-08 15:48:00,CUST-0203,PROD-0016,1,77.47,29.69,0.05,73.6,Colorado,Completed
ORD-04763,2025-03-08 15:48:00,CUST-0203,PROD-0022,1,96.98,37.02,0.0,96.98,Colorado,Completed
ORD-04763,2025-03-08 15:48:00,CUST-0203,PROD-0039,1,22.26,12.69,0.05,21.15,Colorado,Completed
ORD-03081,2025-03-08 16:17:00,CUST-0200,PROD-0004,1,314.05,192.91,0.0,314.05,New York,Completed
ORD-03499,2025-03-08 17:58:00,CUST-0186,PROD-0043,1,345.79,208.67,0.0,345.79,New Jersey,Returned
ORD-00429,2025-03-08 19:43:00,CUST-0169,PROD-0016,2,77.47,29.69,0.05,147.19,California,Completed
ORD-03491,2025-03-09 08:02:00,CUST-0221,PROD-0005,1,182.37,118.66,0.1,164.13,Massachusetts,Returned
ORD-04679,2025-03-09 08:06:00,CUST-0003,PROD-0039,1,22.26,12.69,0.15,18.92,Illinois,Completed
ORD-05765,2025-03-09 08:45:00,CUST-0221,PROD-0021,1,291.9,164.19,0.0,291.9,Massachusetts,Completed
ORD-05765,2025-03-09 08:45:00,CUST-0221,PROD-0004,1,314.05,192.91,0.1,282.65,Massachusetts,Completed
ORD-05765,2025-03-09 08:45:00,CUST-0221,PROD-0030,2,30.72,17.41,0.0,61.44,Massachusetts,Completed
ORD-05774,2025-03-09 10:06:00,CUST-0003,PROD-0016,1,77.47,29.69,0.0,77.47,Illinois,Completed
ORD-05774,2025-03-09 10:06:00,CUST-0003,PROD-0017,1,144.94,73.45,0.0,144.94,Illinois,Completed
ORD-04935,2025-03-09 11:22:00,CUST-0052,PROD-0021,1,291.9,164.19,0.0,291.9,Texas,Completed
ORD-04935,2025-03-09 11:22:00,CUST-0052,PROD-0016,2,77.47,29.69,0.0,154.94,Texas,Completed
ORD-05319,2025-03-09 11:23:00,CUST-0039,PROD-0020,2,514.67,217.54,0.0,1029.34,New York,Cancelled
ORD-01455,2025-03-09 11:49:00,CUST-0031,PROD-0001,1,73.16,42.77,0.0,73.16,Texas,Returned
ORD-05115,2025-03-09 12:24:00,CUST-0087,PROD-0004,1,314.05,192.91,0.0,314.05,Pennsylvania,Returned
ORD-03202,2025-03-09 13:16:00,CUST-0093,PROD-0016,3,77.47,29.69,0.0,232.41,California,Returned
ORD-03202,2025-03-09 13:16:00,CUST-0093,PROD-0044,1,277.74,163.52,0.0,277.74,California,Returned
ORD-01582,2025-03-09 18:08:00,CUST-0026,PROD-0039,1,22.26,12.69,0.0,22.26,Georgia,Completed
ORD-05473,2025-03-09 19:17:00,CUST-0153,PROD-0041,2,406.06,218.23,0.0,812.12,Tennessee,Completed
ORD-05939,2025-03-10 08:34:00,CUST-0203,PROD-0044,2,277.74,163.52,0.0,555.48,New Jersey,Completed
ORD-00074,2025-03-10 09:37:00,CUST-0092,PROD-0017,2,144.94,73.45,0.0,289.88,Wisconsin,Completed
ORD-01106,2025-03-10 09:41:00,CUST-0246,PROD-0006,1,82.98,56.88,0.0,82.98,Pennsylvania,Completed
ORD-00299,2025-03-10 10:10:00,CUST-0194,PROD-0021,2,291.9,164.19,0.0,583.8,Wisconsin,Cancelled
ORD-01974,2025-03-10 11:01:00,CUST-0044,PROD-0038,2,365.58,150.47,0.1,658.04,Pennsylvania,Completed
ORD-02317,2025-03-10 11:17:00,CUST-0156,PROD-0021,2,291.9,164.19,0.0,583.8,Florida,Completed
ORD-02317,2025-03-10 11:17:00,CUST-0156,PROD-0004,2,314.05,192.91,0.0,628.1,Florida,Completed
ORD-03832,2025-03-10 11:33:00,CUST-0209,PROD-0039,1,22.26,12.69,0.0,22.26,Tennessee,Completed
ORD-04380,2025-03-10 14:05:00,CUST-0147,PROD-0027,1,354.1,203.54,0.0,354.1,Virginia,Completed
ORD-04380,2025-03-10 14:05:00,CUST-0147,PROD-0039,1,22.26,12.69,0.0,22.26,Virginia,Completed
ORD-00128,2025-03-10 16:41:00,CUST-0139,PROD-0043,1,345.79,208.67,0.0,345.79,California,Completed
ORD-00128,2025-03-10 16:41:00,CUST-0139,PROD-0016,1,77.47,29.69,0.0,77.47,California,Completed
ORD-00128,2025-03-10 16:41:00,CUST-0139,PROD-0021,2,291.9,164.19,0.0,583.8,California,Completed
ORD-03975,2025-03-10 17:23:00,CUST-0226,PROD-0021,4,291.9,164.19,0.0,1167.6,Pennsylvania,Completed
ORD-00740,2025-03-10 17:35:00,CUST-0117,PROD-0007,1,524.41,207.04,0.0,524.41,Virginia,Returned
ORD-03384,2025-03-10 17:52:00,CUST-0164,PROD-0017,2,144.94,73.45,0.05,275.39,Oregon,Completed
ORD-05914,2025-03-10 19:10:00,CUST-0006,PROD-0015,2,79.53,58.69,0.0,159.06,Virginia,Completed
ORD-04864,2025-03-11 10:16:00,CUST-0065,PROD-0012,3,376.34,209.69,0.0,1129.02,Georgia,Completed
ORD-04864,2025-03-11 10:16:00,CUST-0065,PROD-0010,2,208.1,119.9,0.1,374.58,Georgia,Completed
ORD-01920,2025-03-11 10:23:00,CUST-0092,PROD-0016,1,77.47,29.69,0.0,77.47,Wisconsin,Completed
ORD-01920,2025-03-11 10:23:00,CUST-0092,PROD-0040,2,437.14,196.78,0.0,874.28,Wisconsin,Completed
ORD-05721,2025-03-11 10:27:00,CUST-0106,PROD-0039,1,22.26,12.69,0.0,22.26,Massachusetts,Completed
ORD-02107,2025-03-11 11:40:00,CUST-0070,PROD-0041,4,406.06,218.23,0.0,1624.24,New York,Completed
ORD-02107,2025-03-11 11:40:00,CUST-0070,PROD-0022,1,96.98,37.02,0.0,96.98,New York,Completed
ORD-03818,2025-03-11 12:01:00,CUST-0249,PROD-0004,1,314.05,192.91,0.0,314.05,Florida,Completed
ORD-03818,2025-03-11 12:01:00,CUST-0249,PROD-0016,1,77.47,29.69,0.0,77.47,Florida,Completed
ORD-00580,2025-03-11 12:03:00,CUST-0159,PROD-0021,1,291.9,164.19,0.0,291.9,New York,Cancelled
ORD-00580,2025-03-11 12:03:00,CUST-0159,PROD-0015,2,79.53,58.69,0.0,159.06,New York,Cancelled
ORD-04886,2025-03-11 16:19:00,CUST-0082,PROD-0017,1,144.94,73.45,0.0,144.94,California,Completed
ORD-04886,2025-03-11 16:19:00,CUST-0082,PROD-0021,1,291.9,164.19,0.0,291.9,California,Completed
ORD-04304,2025-03-11 17:45:00,CUST-0030,PROD-0019,2,176.11,118.89,0.05,334.61,Illinois,Returned
ORD-03668,2025-03-11 18:23:00,CUST-0085,PROD-0039,1,22.26,12.69,0.0,22.26,Maryland,Completed
ORD-03455,2025-03-11 18:31:00,CUST-0140,PROD-0022,1,96.98,37.02,0.0,96.98,Texas,Completed
ORD-00901,2025-03-11 19:45:00,CUST-0126,PROD-0005,2,182.37,118.66,0.1,328.27,Florida,Completed
ORD-00708,2025-03-12 09:36:00,CUST-0197,PROD-0015,1,79.53,58.69,0.0,79.53,Michigan,Completed
ORD-00016,2025-03-12 09:52:00,CUST-0143,PROD-0044,2,277.74,163.52,0.0,555.48,North Carolina,Completed
ORD-03368,2025-03-12 13:17:00,CUST-0139,PROD-0024,1,180.37,77.96,0.05,171.35,California,Completed
ORD-03711,2025-03-12 13:28:00,CUST-0155,PROD-0016,1,77.47,29.69,0.0,77.47,New York,Completed
ORD-03711,2025-03-12 13:28:00,CUST-0155,PROD-0004,1,314.05,192.91,0.0,314.05,New York,Completed
ORD-05011,2025-03-12 14:50:00,CUST-0074,PROD-0027,1,354.1,203.54,0.0,354.1,Indiana,Completed
ORD-04354,2025-03-12 18:07:00,CUST-0007,PROD-0023,1,106.5,77.74,0.0,106.5,New York,Completed
ORD-02557,2025-03-12 18:41:00,CUST-0171,PROD-0021,1,291.9,164.19,0.0,291.9,New Jersey,Completed
ORD-02766,2025-03-12 19:08:00,CUST-0047,PROD-0012,1,376.34,209.69,0.05,357.52,Florida,Completed
ORD-01505,2025-03-13 08:37:00,CUST-0107,PROD-0015,1,79.53,58.69,0.0,79.53,New York,Completed
ORD-01505,2025-03-13 08:37:00,CUST-0107,PROD-0039,2,22.26,12.69,0.0,44.52,New York,Completed
ORD-02052,2025-03-13 12:41:00,CUST-0147,PROD-0044,2,277.74,163.52,0.0,555.48,Virginia,Completed
ORD-00397,2025-03-13 16:38:00,CUST-0036,PROD-0022,1,96.98,37.02,0.0,96.98,Ohio,Completed
ORD-00643,2025-03-13 18:30:00,CUST-0026,PROD-0016,1,77.47,29.69,0.0,77.47,Georgia,Completed
ORD-00643,2025-03-13 18:30:00,CUST-0026,PROD-0040,1,437.14,196.78,0.15,371.57,Georgia,Completed
ORD-00505,2025-03-14 08:16:00,CUST-0050,PROD-0021,2,291.9,164.19,0.0,583.8,California,Completed
